Date,AAPL,MSFT,NVDA,GOOGL,AVGO,JPM,V,MA,BRK-B,UNH,JNJ,LLY,AMZN,TSLA,HD,XOM,CVX,HON,BA,SHW
2023-03-17 00:00:00-04:00,153.07778930664062,274.5513000488281,25.706518173217773,101.0141830444336,60.54682540893555,118.28094482421875,213.36978149414062,344.57861328125,293.510009765625,451.87554931640625,142.02072143554688,323.676513671875,98.94999694824219,180.1300048828125,272.42486572265625,92.39258575439453,138.52645874023438,175.96524047851562,201.0500030517578,213.0416717529297
2023-03-20 00:00:00-04:00,155.44802856445312,267.47705078125,25.881393432617188,100.6165771484375,61.76934051513672,119.53136444091797,214.11573791503906,344.2436218261719,301.05999755859375,459.0555725097656,143.4280548095703,328.0226135253906,97.70999908447266,183.25,273.2466735839844,94.80789184570312,140.56332397460938,180.9590606689453,204.77000427246094,215.227783203125
2023-03-21 00:00:00-04:00,157.30470275878906,268.99993896484375,26.180179595947266,104.29450988769531,61.54125213623047,122.73729705810547,217.845458984375,349.4173583984375,303.8500061035156,462.0776062011719,143.4280548095703,325.5447082519531,100.61000061035156,197.5800018310547,273.4072265625,99.05551147460938,144.8644561767578,182.17892456054688,204.6999969482422,216.45314025878906
2023-03-22 00:00:00-04:00,155.87269592285156,267.5359802246094,26.448984146118164,102.75374603271484,60.977779388427734,119.56896209716797,215.97076416015625,345.9287414550781,299.7300109863281,457.66961669921875,140.7811279296875,325.43658447265625,98.69999694824219,191.14999389648438,266.9647521972656,96.78825378417969,141.91824340820312,178.36688232421875,196.16000366210938,207.1793975830078
2023-03-23 00:00:00-04:00,156.9590301513672,272.8122253417969,27.171464920043945,104.970458984375,61.78093719482422,119.24931335449219,218.4735870361328,349.22021484375,298.3699951171875,452.27020263671875,140.85569763183594,327.07867431640625,98.70999908447266,192.22000122070312,268.19281005859375,95.69627380371094,140.50877380371094,178.1381072998047,197.89999389648438,204.9442901611328
2023-03-24 00:00:00-04:00,158.26266479492188,275.67138671875,26.759761810302734,104.81141662597656,61.48518753051758,117.43482971191406,216.95228576660156,346.5200500488281,298.9200134277344,458.1219177246094,142.27235412597656,330.5102844238281,98.12999725341797,190.41000366210938,267.35211181640625,95.80732727050781,141.9091339111328,179.31988525390625,197.52999877929688,207.12057495117188
2023-03-27 00:00:00-04:00,156.31710815429688,271.5545654296875,26.511940002441406,101.84917449951172,60.58345031738281,120.80057525634766,217.70803833007812,349.4665222167969,302.1400146484375,463.8100891113281,142.87818908691406,329.005859375,98.04000091552734,191.80999755859375,265.6989440917969,97.90799713134766,143.35494995117188,179.15786743164062,200.57000732421875,209.7184295654297
2023-03-28 00:00:00-04:00,155.6949005126953,270.4246520996094,26.391027450561523,100.4277114868164,60.37662887573242,121.167236328125,216.2554168701172,349.1807556152344,302.32000732421875,454.8399658203125,141.498779296875,332.0048828125,97.23999786376953,189.19000244140625,265.27386474609375,99.12954711914062,145.0281219482422,179.09115600585938,204.9600067138672,207.5519256591797
2023-03-29 00:00:00-04:00,158.7762451171875,275.6124572753906,26.964614868164062,100.78556060791016,60.453941345214844,121.41168975830078,219.1704559326172,354.3052673339844,305.29998779296875,449.0748291015625,142.88748168945312,330.2546081542969,100.25,193.8800048828125,267.67327880859375,100.83228302001953,146.27389526367188,180.18714904785156,207.97000122070312,211.08106994628906
2023-03-30 00:00:00-04:00,160.3465118408203,279.0906066894531,27.363325119018555,100.28854370117188,61.25129318237305,121.0450210571289,218.24786376953125,354.0391845703125,305.0799865722656,452.4145202636719,142.9993133544922,334.9940490722656,102.0,195.27999877929688,269.5625305175781,101.32273864746094,147.66513061523438,180.23477172851562,211.0399932861328,212.74757385253906
